"","COD_REG_RBD","RURAL_RBD","GEN_ALU","EDAD_ALU","PROM_GRAL","ASISTENCIA","CIENCIAS"
"21288",13,0,2,18,7,98,"0"
"21289",13,0,2,18,6.4,93,"0"
"21290",2,1,2,17,6.4,87,"1"
"21291",3,0,1,17,5.9,96,"0"
"21292",13,0,2,17,6.7,72,"0"
"21293",5,0,2,17,6.4,97,"0"
"21294",16,0,2,17,6.4,86,"0"
"21295",10,0,1,18,5.3,85,"0"
"21296",13,0,2,17,5.6,91,"0"
"21297",13,0,2,17,5.5,86,"0"
"21298",7,0,1,17,6,99,"0"
"21299",4,0,1,18,5.8,100,"0"
"21300",8,0,1,17,6.9,98,"0"
"21301",9,0,2,18,6.1,99,"0"
"21302",13,0,2,18,4.9,75,"0"
"21303",6,0,1,17,5.7,98,"0"
"21304",13,0,2,17,6,92,"0"
"21305",13,0,2,17,6.7,90,"0"
"21306",9,0,1,17,6.5,97,"0"
"21307",9,0,1,17,6.5,97,"0"
"21308",9,0,1,17,6.5,97,"0"
"21309",9,0,1,17,6.5,97,"0"
"21310",13,0,1,17,5.3,72,"0"
"21311",5,0,2,17,5.8,98,"0"
"21312",7,0,2,17,6.6,95,"0"
"21313",13,0,2,17,6,97,"0"
"21314",13,0,2,17,6,84,"0"
"21315",13,0,1,20,6.3,100,"0"
"21316",16,0,1,17,5.3,93,"0"
"21317",16,0,1,17,6.6,88,"0"
"21318",4,0,2,19,6.4,93,"0"
"21319",6,0,1,17,6.1,94,"0"
"21320",14,0,1,18,5.6,80,"0"
"21321",15,0,2,17,5.7,95,"0"
"21322",8,0,1,17,6.5,94,"0"
"21323",13,0,1,17,6.5,98,"0"
"21324",2,0,1,17,6,96,"0"
"21325",14,0,1,36,5.6,100,"0"
"21326",13,0,2,17,6.5,97,"0"
"21327",5,0,2,18,6,99,"0"
"21328",7,0,1,17,6.6,93,"0"
"21329",16,0,2,19,5.5,90,"0"
"21330",13,0,1,18,5.5,88,"0"
"21331",13,0,2,18,6.5,92,"0"
"21332",10,0,2,40,6.8,88,"0"
"21333",13,0,1,18,5.3,87,"0"
"21334",4,0,1,18,5.4,95,"0"
"21335",7,0,2,29,6.4,46,"0"
"21336",13,0,1,17,5.9,95,"0"
"21337",13,0,2,17,6.3,92,"0"
"21338",6,0,2,17,5.6,93,"0"
"21339",13,0,2,18,5.4,90,"0"
"21340",9,0,2,17,6,97,"0"
"21341",10,0,2,17,6.2,100,"1"
"21342",13,0,2,17,6.1,97,"0"
"21343",13,0,1,17,5.7,88,"0"
"21344",13,0,1,17,5.6,91,"0"
"21345",14,0,2,17,6.4,87,"0"
"21346",14,0,2,17,6.6,96,"0"
"21347",8,0,2,17,6.2,99,"0"
"21348",13,0,2,18,6.6,99,"0"
"21349",5,0,1,17,6.3,97,"0"
"21350",10,0,2,18,5.6,90,"0"
"21351",7,0,2,17,6.8,94,"0"
"21352",9,0,1,20,6.3,97,"0"
"21353",5,0,2,17,5.9,95,"0"
"21354",13,0,1,17,5.2,95,"0"
"21355",9,0,1,18,6.1,95,"0"
"21356",10,1,2,17,5.3,85,"0"
"21357",13,0,1,18,6.3,96,"0"
"21358",14,0,1,18,6.4,94,"0"
"21359",10,0,2,18,6,100,"0"
"21360",5,0,2,18,6.6,86,"0"
"21361",6,0,1,18,5.6,98,"0"
"21362",9,0,1,17,5.9,88,"0"
"21363",13,0,1,17,6.7,92,"1"
"21364",6,0,1,17,6.4,88,"0"
"21365",13,0,2,30,6.1,100,"0"
"21366",5,0,1,19,5.5,97,"0"
"21367",7,0,2,17,6.9,99,"0"
"21368",1,0,1,17,6.4,97,"0"
"21369",13,0,1,21,6.3,99,"0"
"21370",6,0,2,17,6.3,99,"0"
"21371",4,0,2,17,6,99,"0"
"21372",13,0,1,17,5.2,85,"0"
"21373",9,0,2,17,5.1,95,"0"
"21374",13,0,2,17,6.9,93,"0"
"21375",13,0,1,17,5.6,96,"0"
"21376",7,0,1,18,4.9,98,"0"
"21377",12,0,1,17,5.6,92,"0"
"21378",13,0,1,17,6.3,94,"0"
"21379",7,0,1,18,5.8,76,"0"
"21380",5,0,1,17,5.6,89,"0"
"21381",6,0,2,18,6.2,100,"0"
"21382",10,0,1,17,6.5,95,"0"
"21383",8,0,1,17,5.1,90,"0"
"21384",13,0,2,18,6.8,89,"0"
"21385",13,0,1,18,6.9,82,"0"
"21386",2,0,2,17,5.4,97,"0"
"21387",10,0,1,18,6.5,94,"0"
"21388",13,0,2,17,5.8,88,"0"
"21389",9,1,2,17,6.2,82,"0"
"21390",13,0,1,17,5.9,98,"0"
"21391",4,0,2,17,6,91,"0"
"21392",4,0,1,17,5.9,99,"0"
"21393",13,0,2,17,6.6,93,"0"
"21394",13,0,1,17,4.8,98,"0"
"21395",8,0,1,17,5.9,92,"0"
"21396",10,0,2,17,5.1,95,"0"
"21397",13,0,1,17,6.7,95,"0"
"21398",9,0,2,17,5.2,97,"0"
"21399",12,0,2,17,5.7,95,"0"
"21400",13,0,1,18,6.4,77,"0"
"21401",8,0,2,17,6.3,86,"0"
"21402",3,0,2,18,5.5,77,"0"
"21403",13,0,2,17,5.6,92,"0"
"21404",13,0,2,17,6.7,94,"0"
"21405",8,0,2,21,6.2,90,"0"
"21406",8,0,2,18,5.3,85,"0"
"21407",8,0,2,18,5.3,85,"0"
"21408",8,0,2,18,5.3,85,"0"
"21409",8,0,2,18,5.3,85,"0"
"21410",8,0,1,19,6,85,"0"
"21411",10,0,1,22,5.6,93,"0"
"21412",2,0,2,17,6.1,93,"0"
"21413",1,0,2,17,6.7,99,"0"
"21414",13,0,1,17,6.1,93,"0"
"21415",13,0,1,17,6.7,96,"0"
"21416",13,0,1,17,6.5,100,"0"
"21417",13,0,1,17,6.7,97,"0"
"21418",3,0,1,19,4.5,75,"0"
"21419",3,0,2,19,6.2,83,"0"
"21420",13,0,1,17,6,90,"0"
"21421",5,0,1,18,5.8,94,"0"
"21422",7,0,2,17,5.9,100,"0"
"21423",16,0,2,19,5.7,100,"0"
"21424",6,0,2,17,5.6,100,"0"
"21425",4,0,2,18,5.3,88,"0"
"21426",13,0,1,18,5.4,89,"0"
"21427",10,1,2,17,6.3,93,"0"
"21428",2,0,1,18,5.4,79,"0"
"21429",13,0,1,17,6.2,99,"0"
"21430",13,1,2,17,6.2,94,"0"
"21431",13,0,1,17,5.6,98,"0"
"21432",5,0,1,18,5.7,90,"0"
"21433",6,0,2,17,6,99,"0"
"21434",5,0,1,17,6.1,100,"0"
"21435",6,0,1,17,5.7,95,"0"
"21436",5,0,2,18,5.7,79,"0"
"21437",16,0,1,17,6.7,95,"0"
"21438",7,0,1,17,5.3,89,"0"
"21439",7,0,1,17,6.7,97,"0"
"21440",6,0,2,18,6.1,100,"0"
"21441",8,0,1,17,6.4,92,"0"
"21442",8,0,1,17,5.5,90,"0"
"21443",13,0,1,18,6,81,"0"
"21444",13,0,2,18,5.8,86,"0"
"21445",13,0,2,17,6.7,89,"0"
"21446",8,0,2,18,5.3,91,"0"
"21447",13,0,1,17,6.3,96,"0"
"21448",13,0,2,17,6.4,88,"0"
"21449",13,0,1,19,5.5,96,"0"
"21450",7,0,1,18,5.7,89,"0"
"21451",13,0,1,18,5.2,97,"0"
"21452",12,0,2,19,5.7,90,"0"
"21453",10,0,2,17,6.9,98,"0"
"21454",10,0,2,17,5.7,94,"0"
"21455",13,0,2,22,5.4,97,"0"
"21456",13,0,2,17,5.9,99,"0"
"21457",4,0,1,17,5.6,96,"0"
"21458",13,0,1,18,5.6,75,"0"
"21459",13,0,2,18,6.2,99,"0"
"21460",13,0,1,18,5.7,90,"0"
"21461",8,0,1,18,5.4,67,"0"
"21462",10,0,2,17,6.5,88,"0"
"21463",12,0,1,18,5.2,90,"0"
"21464",13,0,2,17,6.3,90,"0"
"21465",13,0,1,17,5.9,89,"0"
"21466",6,0,1,18,5.6,87,"0"
"21467",9,0,2,17,5.2,88,"0"
"21468",10,0,2,18,5.8,85,"0"
"21469",10,0,1,17,6.5,93,"0"
"21470",13,0,1,17,5,82,"0"
"21471",2,0,1,17,5.7,94,"0"
"21472",15,0,1,17,5.4,86,"0"
"21473",13,0,2,17,6,82,"0"
"21474",4,0,2,17,6.5,94,"0"
"21475",3,0,1,17,5.4,85,"0"
"21476",8,0,1,17,5.4,94,"0"
"21477",9,0,1,17,5.5,98,"0"
"21478",8,0,2,17,5.7,95,"1"
"21479",13,0,2,18,6,76,"0"
"21480",6,0,2,17,6.7,96,"0"
"21481",8,0,2,17,5.8,82,"0"
"21482",13,0,1,17,6.5,100,"0"
"21483",10,0,1,17,6.4,94,"0"
"21484",13,0,1,17,5.7,81,"0"
"21485",13,0,1,17,6.1,90,"0"
"21486",5,0,2,23,6.3,90,"0"
"21487",5,0,2,18,6.2,93,"0"
"21488",7,0,1,17,5.6,76,"0"
"21489",13,0,2,17,5.8,98,"0"
"21490",13,0,1,17,6,90,"0"
"21491",4,0,2,18,6.1,99,"0"
"21492",10,0,2,17,5.4,91,"0"
"21493",13,0,1,19,6.1,71,"0"
"21494",13,0,1,20,5.3,85,"1"
"21495",13,0,1,18,5.7,93,"0"
"21496",13,0,1,18,4.8,97,"0"
"21497",13,0,1,18,5.8,70,"0"
"21498",13,0,1,18,5.1,75,"0"
"21499",6,0,1,17,6.8,99,"0"
"21500",9,0,1,18,4.8,92,"0"
"21501",7,0,2,19,5.4,87,"0"
"21502",5,0,1,17,6.3,97,"0"
"21503",16,0,2,17,6.1,94,"0"
"21504",16,0,1,17,6,89,"0"
"21505",3,0,1,17,5.5,86,"0"
"21506",9,0,1,18,5.6,91,"0"
"21507",2,0,2,17,6.4,100,"0"
"21508",2,0,2,17,6.5,100,"0"
"21509",6,0,1,17,6.8,99,"0"
"21510",4,0,2,17,6.1,88,"0"
"21511",1,0,2,17,6.3,87,"0"
"21512",7,0,2,18,6,92,"0"
"21513",16,0,2,18,5.7,96,"0"
"21514",1,0,1,17,4.6,98,"0"
"21515",9,0,1,17,6.8,98,"0"
"21516",9,1,2,17,6.5,95,"0"
"21517",9,0,2,17,5.4,93,"0"
"21518",13,0,2,18,5.4,55,"0"
"21519",13,0,1,17,6.3,99,"0"
"21520",13,0,1,17,6.4,96,"0"
"21521",13,0,1,17,5.8,89,"0"
"21522",9,0,1,17,5.2,96,"0"
"21523",8,0,1,17,6.4,95,"0"
"21524",13,0,1,17,5.8,96,"0"
"21525",10,0,1,26,6.6,88,"0"
"21526",2,0,2,18,4.5,79,"0"
"21527",10,0,1,17,5.1,100,"0"
"21528",8,0,2,17,6.4,96,"0"
"21529",13,0,1,17,5,85,"0"
"21530",8,0,2,17,5.5,74,"0"
"21531",10,0,1,17,6.1,95,"0"
"21532",5,0,1,17,5.7,98,"0"
"21533",5,0,1,17,6,100,"0"
"21534",13,0,1,17,6.3,79,"0"
"21535",13,0,1,17,6.5,91,"0"
"21536",13,0,2,17,6.7,95,"0"
"21537",5,0,1,17,5.2,96,"0"
"21538",13,0,1,17,6.6,98,"0"
"21539",13,0,1,17,5.6,92,"0"
"21540",8,0,2,17,6.4,95,"0"
"21541",3,0,2,17,6.5,97,"0"
"21542",13,0,2,17,6,91,"0"
"21543",7,0,2,17,6.6,98,"0"
"21544",8,0,1,18,5.8,70,"0"
"21545",14,0,2,17,6.1,85,"0"
"21546",13,0,1,17,6.4,95,"0"
"21547",8,0,1,17,6.4,96,"0"
"21548",8,1,1,17,6.8,97,"0"
"21549",13,0,1,17,6.8,90,"0"
"21550",4,0,1,17,5.3,90,"0"
"21551",13,0,1,17,4.6,95,"0"
"21552",3,0,1,19,6.1,49,"0"
"21553",6,0,1,17,5.7,95,"0"
"21554",13,0,1,17,6.1,98,"1"
"21555",13,0,1,17,6.1,100,"0"
"21556",8,0,2,41,6.4,91,"0"
"21557",8,0,2,17,5.8,97,"0"
"21558",10,0,2,19,5.3,99,"0"
"21559",8,0,2,17,6.8,97,"0"
"21560",10,0,2,17,6,86,"0"
"21561",10,0,2,17,6.3,97,"0"
"21562",12,0,1,17,6.6,98,"0"
"21563",16,0,1,18,5.5,93,"0"
"21564",7,0,1,17,5.8,95,"0"
"21565",7,0,2,17,5.9,97,"0"
"21566",4,0,1,19,5.2,88,"0"
"21567",13,0,2,17,6.1,93,"0"
"21568",13,0,1,17,6,96,"0"
"21569",5,0,2,17,6.2,95,"0"
"21570",5,0,1,17,6.7,100,"0"
"21571",15,0,2,17,6.5,100,"0"
"21572",13,0,2,18,5.9,90,"0"
"21573",13,0,1,17,5.8,96,"0"
"21574",9,0,1,17,6,99,"0"
"21575",13,0,2,17,6.7,99,"0"
"21576",16,0,1,17,6.3,100,"0"
"21577",16,0,1,17,6.5,91,"0"
"21578",6,0,1,17,6,94,"0"
"21579",5,0,1,17,6.1,93,"0"
"21580",13,0,1,17,6.3,91,"0"
"21581",16,0,1,18,5.5,96,"0"
"21582",13,0,2,17,6.6,93,"0"
"21583",16,0,2,17,6.1,92,"0"
"21584",8,0,2,17,5.5,99,"0"
"21585",13,0,1,17,6.3,93,"0"
"21586",8,0,1,18,6,92,"0"
"21587",13,0,2,18,5.1,97,"0"
"21588",14,0,2,17,6.4,99,"0"
"21589",13,0,2,17,5.8,83,"1"
"21590",13,0,1,17,6.4,97,"0"
"21591",10,0,1,17,6.3,96,"0"
"21592",13,0,2,18,6.3,97,"0"
"21593",5,0,1,17,5.9,93,"1"
"21594",8,0,2,17,5.6,95,"0"
"21595",3,0,1,18,5.4,95,"0"
"21596",5,0,1,17,6.4,100,"0"
"21597",5,0,2,17,5.8,81,"0"
"21598",6,0,1,17,6.3,100,"0"
"21599",9,0,1,17,5.8,99,"0"
"21600",8,0,1,17,5.7,92,"0"
"21601",13,0,1,18,6.1,88,"0"
"21602",13,0,2,17,6.6,92,"1"
"21603",2,0,1,17,6.2,91,"0"
"21604",13,0,2,17,6,74,"0"
"21605",1,1,1,17,6.1,94,"0"
"21606",12,0,1,18,5.8,90,"0"
"21607",13,0,1,17,6.3,77,"0"
"21608",9,0,1,19,5.8,97,"0"
"21609",13,0,1,17,6.5,98,"1"
"21610",16,0,2,17,6.9,85,"0"
"21611",1,0,1,17,5.3,99,"0"
"21612",13,0,1,17,5.1,89,"0"
"21613",12,0,1,17,5.9,98,"0"
"21614",8,0,2,17,6,95,"0"
"21615",5,0,1,17,5.5,93,"0"
"21616",13,0,2,17,6.7,97,"0"
"21617",13,0,1,19,6,100,"0"
"21618",13,0,2,17,6.4,99,"0"
"21619",10,0,2,17,5.7,98,"0"
"21620",5,0,2,13,6.4,100,"0"
"21621",8,0,1,17,5.4,92,"0"
"21622",13,0,2,18,5.8,94,"0"
"21623",7,0,1,17,5.3,98,"0"
"21624",7,0,2,17,6.7,97,"0"
"21625",14,0,1,17,5.3,96,"0"
"21626",13,0,2,17,6.1,100,"0"
"21627",10,0,2,17,6.4,89,"0"
"21628",13,0,1,17,6,97,"0"
"21629",13,0,1,17,5.8,95,"0"
"21630",8,0,2,17,6.2,83,"0"
"21631",13,0,1,18,5.8,81,"0"
"21632",2,0,2,17,5.3,69,"0"
"21633",6,0,1,19,5.3,100,"0"
"21634",5,0,2,17,6.1,99,"0"
"21635",5,0,1,17,6.5,96,"0"
"21636",8,0,2,17,5.8,95,"0"
"21637",8,0,2,17,5.7,89,"0"
"21638",5,0,1,17,5.8,98,"0"
"21639",8,0,1,17,5.5,95,"0"
"21640",8,0,2,17,6.6,94,"0"
"21641",1,0,1,17,5.6,90,"0"
"21642",5,0,2,17,4.6,91,"0"
"21643",5,0,2,17,7,97,"0"
"21644",13,0,2,17,5.6,87,"0"
"21645",13,0,2,17,5.9,96,"0"
"21646",5,0,1,17,4.4,99,"0"
"21647",7,0,2,17,5.8,84,"0"
"21648",5,0,1,17,6.7,95,"0"
"21649",13,0,2,17,5.6,97,"0"
"21650",7,0,1,17,5.7,98,"0"
"21651",8,0,1,18,5.1,90,"0"
"21652",13,0,1,17,5.7,95,"0"
"21653",13,0,1,18,5.7,89,"0"
"21654",13,0,1,18,5.9,89,"0"
"21655",2,0,2,19,5.8,85,"0"
"21656",13,0,2,18,6.7,98,"0"
"21657",5,0,2,17,6.4,88,"0"
"21658",2,0,1,17,6,95,"0"
"21659",10,0,2,18,5.6,85,"0"
"21660",14,0,2,17,5.9,92,"0"
"21661",13,0,1,18,5.7,92,"0"
"21662",16,0,2,17,6.6,94,"0"
"21663",16,0,2,17,5.8,92,"0"
"21664",15,0,1,18,5.8,96,"0"
"21665",1,0,2,17,5.6,90,"0"
"21666",14,0,1,17,5.7,99,"0"
"21667",14,0,1,17,4.7,89,"0"
"21668",5,0,1,17,5.8,99,"0"
"21669",13,0,1,17,6.8,87,"0"
"21670",2,0,2,18,6,93,"0"
"21671",5,0,1,17,6.7,94,"0"
"21672",5,0,2,17,6.2,91,"0"
"21673",10,0,1,17,6.6,99,"0"
"21674",5,0,2,17,5.9,79,"0"
"21675",13,0,2,17,6,96,"0"
"21676",13,0,1,17,5.3,97,"0"
"21677",5,0,2,17,5.1,87,"0"
"21678",13,0,1,18,6.5,89,"0"
"21679",5,0,2,17,6,98,"1"
"21680",8,0,1,17,5.3,91,"0"
"21681",13,0,2,18,5.4,100,"0"
"21682",12,0,1,17,6.4,96,"0"
"21683",4,0,2,17,6,96,"0"
"21684",9,0,2,17,5.2,92,"0"
"21685",6,0,1,19,5.3,99,"0"
"21686",8,0,1,17,6.3,90,"0"
"21687",2,0,1,18,5.5,86,"0"
"21688",6,0,2,17,5.8,95,"0"
"21689",3,0,1,19,5,73,"0"
"21690",9,0,1,18,6.4,99,"0"
"21691",10,0,2,17,5.5,84,"0"
"21692",4,0,2,17,6.2,100,"0"
"21693",13,0,1,17,5.5,96,"0"
"21694",2,0,1,17,6.1,93,"0"
"21695",6,0,2,17,5.7,94,"0"
"21696",13,0,2,17,6,94,"0"
"21697",2,0,1,18,6.9,99,"0"
"21698",2,0,2,18,6.4,92,"0"
"21699",9,0,1,17,5.5,84,"0"
"21700",13,0,2,17,6.8,84,"0"
"21701",5,0,1,17,5,94,"0"
"21702",13,0,1,18,5.8,95,"0"
"21703",4,0,1,17,5.9,97,"0"
"21704",4,0,2,17,5.3,94,"0"
"21705",13,1,2,17,6.1,97,"0"
"21706",13,0,2,17,5.9,95,"0"
"21707",13,0,2,17,6.7,89,"0"
"21708",5,0,2,18,4.6,56,"0"
"21709",13,0,1,17,6.1,97,"0"
"21710",9,0,1,17,6.4,93,"1"
"21711",5,0,2,17,5.3,88,"0"
"21712",8,0,2,17,6.8,99,"0"
"21713",6,0,1,17,5.5,97,"0"
"21714",8,0,2,17,6.4,93,"0"
"21715",13,0,1,18,4.6,95,"0"
"21716",13,0,1,18,4.8,96,"0"
"21717",13,0,2,17,6.1,96,"0"
"21718",4,0,1,17,6.4,92,"0"
"21719",13,0,1,17,6.5,91,"0"
"21720",13,0,2,17,4.9,97,"0"
"21721",5,0,1,17,5.8,98,"0"
"21722",2,0,1,17,5.3,90,"0"
"21723",4,0,2,17,6.4,94,"0"
"21724",13,0,1,17,6.3,97,"0"
"21725",5,0,1,17,6,86,"0"
"21726",9,0,2,17,5.5,74,"0"
"21727",9,0,2,17,6.7,90,"0"
"21728",13,0,1,19,5.4,100,"0"
"21729",5,0,2,17,6.8,99,"0"
"21730",4,0,2,17,6.3,97,"0"
"21731",2,0,2,19,5.6,100,"0"
"21732",13,0,2,12,5.9,96,"0"
"21733",9,0,1,17,6.1,92,"0"
"21734",13,0,1,17,6.6,97,"0"
"21735",15,0,1,17,6.8,100,"0"
"21736",15,0,1,17,5.4,96,"0"
"21737",13,0,1,18,5.1,91,"0"
"21738",8,0,2,17,6.6,99,"0"
"21739",2,0,2,17,5.4,87,"0"
"21740",2,0,2,17,6.5,92,"0"
"21741",13,0,1,17,5.6,100,"0"
"21742",8,0,1,17,5.7,87,"0"
"21743",13,0,1,17,6,100,"0"
"21744",4,0,2,18,5.5,80,"0"
"21745",8,0,1,19,5.6,91,"0"
"21746",8,0,1,17,4.7,96,"0"
"21747",10,0,1,18,6.2,86,"0"
"21748",10,0,2,17,5.5,86,"0"
"21749",13,0,1,17,6.6,98,"0"
"21750",7,0,2,18,5.3,85,"0"
"21751",13,0,2,17,6.8,82,"0"
"21752",13,0,1,17,5.7,99,"0"
"21753",13,0,2,17,6.6,67,"0"
"21754",4,0,1,17,5.6,99,"0"
"21755",4,0,1,17,5.4,99,"0"
"21756",9,0,2,39,6.2,96,"0"
"21757",8,0,2,17,5.7,94,"0"
"21758",13,1,2,18,4.5,96,"0"
"21759",13,0,1,17,6.8,95,"0"
"21760",13,0,1,17,5,88,"0"
"21761",13,0,2,17,5.3,94,"0"
"21762",7,0,1,17,6.4,99,"0"
"21763",7,0,2,17,6.2,91,"0"
"21764",13,0,2,23,5.1,57,"0"
"21765",7,0,1,17,6.5,94,"0"
"21766",13,0,1,17,6.8,100,"0"
"21767",8,0,1,18,4.9,66,"0"
"21768",13,0,2,18,6.7,92,"0"
"21769",13,0,1,18,5.7,95,"0"
"21770",13,0,1,18,6.2,99,"0"
"21771",7,0,2,17,6.6,93,"0"
"21772",7,0,1,17,5.7,100,"0"
"21773",5,0,1,17,5.4,100,"0"
"21774",13,0,1,17,5.3,85,"0"
"21775",8,0,1,17,6.5,87,"0"
"21776",5,0,1,19,5.8,87,"0"
"21777",13,0,2,17,6.4,92,"0"
"21778",2,0,2,18,5.6,95,"0"
"21779",13,0,1,18,5.6,89,"0"
"21780",6,0,2,17,5,62,"0"
"21781",13,0,2,17,5,88,"0"
"21782",9,0,1,17,6.2,99,"0"
"21783",13,0,1,17,5.3,73,"0"
"21784",3,0,1,17,5.9,99,"0"
"21785",2,0,2,17,6.3,100,"0"
"21786",13,0,1,17,6,98,"0"
"21787",13,0,1,18,4.8,91,"0"
"21788",9,0,2,19,5.1,92,"0"
"21789",13,0,1,19,4.6,85,"0"
"21790",2,0,1,19,5.3,95,"0"
"21791",6,0,2,17,5.1,83,"0"
"21792",6,0,1,17,5.9,90,"0"
"21793",10,0,2,17,6.4,91,"0"
"21794",13,0,1,18,6.2,92,"0"
"21795",5,0,1,17,5.7,88,"0"
"21796",5,0,1,17,6.5,87,"0"
"21797",13,0,1,18,5.6,89,"0"
"21798",1,0,2,18,6.1,81,"0"
"21799",4,0,1,17,6.2,99,"0"
"21800",13,0,2,18,5.3,96,"0"
"21801",4,0,1,19,4.5,71,"0"
"21802",13,0,2,20,5.7,99,"0"
"21803",2,0,2,18,5.5,89,"0"
"21804",9,0,1,17,5.4,100,"0"
"21805",6,0,1,17,6.2,98,"0"
"21806",13,0,2,19,5.1,85,"0"
"21807",13,0,1,17,6.5,95,"0"
"21808",7,0,2,27,6,96,"0"
"21809",13,0,2,18,6.3,96,"0"
"21810",13,0,1,17,5.8,97,"0"
"21811",9,0,1,17,6.7,99,"0"
"21812",5,0,2,17,6.3,99,"0"
"21813",2,0,2,17,6,95,"0"
"21814",4,0,2,17,5.9,96,"0"
"21815",13,0,2,17,5.7,93,"0"
"21816",13,0,1,17,6,96,"0"
"21817",13,0,2,17,6.3,96,"0"
"21818",14,0,2,17,6.4,91,"0"
"21819",14,0,2,17,6.7,96,"0"
"21820",13,0,1,17,6,90,"0"
"21821",13,0,2,17,6.3,99,"0"
"21822",4,1,1,17,5.7,97,"0"
"21823",6,0,2,17,6.9,100,"0"
"21824",2,0,1,17,6.4,90,"0"
"21825",15,0,1,17,5.4,86,"0"
"21826",6,0,2,17,6.2,99,"0"
"21827",10,0,1,17,5.8,99,"0"
"21828",13,0,2,17,6.9,82,"0"
"21829",9,0,2,17,6.9,96,"0"
"21830",2,0,2,17,5.1,98,"0"
"21831",13,0,1,17,5.4,91,"0"
"21832",8,0,1,17,6.6,97,"0"
"21833",14,1,2,17,5.9,96,"0"
"21834",13,0,2,17,5.6,89,"0"
"21835",13,0,2,18,4.5,71,"0"
"21836",7,0,1,17,6.4,100,"0"
"21837",13,0,2,17,6.3,96,"0"
"21838",13,0,1,17,6.2,88,"0"
"21839",13,0,1,17,4.9,92,"0"
"21840",9,0,1,17,6.3,99,"0"
"21841",9,0,1,17,6,94,"0"
"21842",7,0,1,17,6.6,97,"0"
"21843",9,0,2,17,6.2,86,"0"
"21844",5,0,2,19,5.8,91,"0"
"21845",7,0,2,17,6.3,84,"0"
"21846",13,0,1,18,6.4,95,"0"
"21847",12,0,1,17,6,95,"0"
"21848",12,0,1,17,5.5,87,"0"
"21849",8,0,1,18,5.7,83,"0"
"21850",13,0,2,17,5.9,87,"0"
"21851",5,0,1,18,6.4,97,"0"
"21852",13,0,1,17,6,81,"0"
"21853",5,0,2,18,5.1,88,"0"
"21854",13,0,1,17,6.7,92,"1"
"21855",5,0,1,17,5.5,92,"0"
"21856",4,0,2,19,6,98,"0"
"21857",13,0,2,17,6.7,91,"0"
"21858",13,0,2,17,5.8,87,"0"
"21859",2,0,1,18,6.1,81,"0"
"21860",6,0,1,18,6,85,"0"
"21861",8,0,2,17,5.5,99,"0"
"21862",10,0,1,17,5.5,95,"0"
"21863",3,0,2,17,6.8,97,"0"
"21864",2,0,1,17,6.5,98,"0"
"21865",13,0,2,17,6.3,92,"0"
"21866",13,0,2,17,6.5,97,"0"
"21867",13,0,2,17,6.5,97,"0"
"21868",13,0,2,17,6.5,97,"0"
"21869",13,0,2,17,6.5,97,"0"
"21870",13,0,1,17,6.3,91,"0"
"21871",13,0,1,17,6.4,100,"0"
"21872",13,0,1,19,5.5,90,"0"
"21873",1,0,1,17,6.1,94,"0"
"21874",13,0,2,17,6.7,98,"0"
"21875",5,0,1,19,5.4,77,"0"
"21876",2,0,2,17,6.5,95,"0"
"21877",6,0,1,17,5.4,94,"0"
"21878",13,0,1,18,5.3,91,"0"
"21879",15,0,2,17,6.4,93,"0"
"21880",13,0,1,17,4.5,86,"0"
"21881",13,0,1,17,5.4,87,"0"
"21882",13,0,2,17,6.5,90,"0"
"21883",13,0,1,17,5.9,96,"0"
"21884",13,0,1,17,5.6,93,"0"
"21885",5,0,1,17,6.6,99,"0"
"21886",5,0,1,17,6.3,99,"0"
"21887",8,0,2,17,5.9,92,"0"
"21888",14,0,1,17,5.8,90,"0"
"21889",9,1,1,17,6,89,"0"
"21890",13,0,1,17,5.5,95,"0"
"21891",13,0,2,24,5.6,95,"0"
"21892",8,0,1,17,6,99,"0"
"21893",13,0,1,17,6.1,93,"0"
"21894",10,0,1,17,6,92,"0"
"21895",13,0,2,17,6.2,89,"0"
"21896",13,0,2,17,6.1,98,"0"
"21897",16,0,1,18,5.5,94,"0"
"21898",13,0,1,18,6,96,"0"
"21899",9,0,1,17,5.9,87,"0"
"21900",2,0,1,17,5.4,86,"0"
"21901",8,0,1,17,6,93,"0"
"21902",13,0,2,17,6.8,94,"1"
"21903",13,0,2,18,6.8,95,"0"
"21904",13,0,1,17,5.5,97,"0"
"21905",4,0,1,18,6,99,"0"
"21906",8,0,2,18,6.5,99,"0"
"21907",13,0,2,17,6.3,89,"0"
"21908",8,0,1,17,6.2,99,"0"
"21909",13,0,1,17,4.9,92,"0"
"21910",9,0,2,17,5.8,89,"0"
"21911",8,0,1,17,6.2,90,"0"
"21912",13,0,1,17,5.5,81,"0"
"21913",13,0,2,17,6.1,88,"0"
"21914",13,0,2,17,6.3,97,"0"
"21915",13,0,1,18,6.5,82,"0"
"21916",8,0,2,17,6.4,99,"0"
"21917",10,0,2,18,5.9,95,"0"
"21918",5,0,2,18,6.3,68,"0"
"21919",13,0,1,17,5.9,91,"0"
"21920",15,0,1,17,5.9,85,"0"
"21921",13,0,1,17,5.9,94,"0"
"21922",9,0,1,17,5.2,93,"0"
"21923",13,0,1,17,5.6,92,"0"
"21924",1,0,2,18,5.3,88,"0"
"21925",6,0,1,17,5.7,99,"0"
"21926",6,0,2,17,5.8,96,"0"
